,Rank ,Country,Risk_Level,Year,Extremely-high,High,Low,Low-medium,Medium-high,origin_abb,origin_numeric,destination_numeric,destination_abb
337,3,Israel,Extremely-high,1997,1,0,0,0,0,ISR,376,376,ISR
338,3,Israel,Extremely-high,1998,1,0,0,0,0,ISR,376,376,ISR
339,3,Israel,Extremely-high,1999,1,0,0,0,0,ISR,376,376,ISR
340,3,Israel,Extremely-high,2000,1,0,0,0,0,ISR,376,376,ISR
341,3,Israel,Extremely-high,2001,1,0,0,0,0,ISR,376,376,ISR
342,3,Israel,Extremely-high,2002,1,0,0,0,0,ISR,376,376,ISR
343,3,Israel,Extremely-high,2003,1,0,0,0,0,ISR,376,376,ISR
344,3,Israel,Extremely-high,2004,1,0,0,0,0,ISR,376,376,ISR
345,3,Israel,Extremely-high,2005,1,0,0,0,0,ISR,376,376,ISR
346,3,Israel,Extremely-high,2006,1,0,0,0,0,ISR,376,376,ISR
347,3,Israel,Extremely-high,2007,1,0,0,0,0,ISR,376,376,ISR
348,3,Israel,Extremely-high,2008,1,0,0,0,0,ISR,376,376,ISR
349,3,Israel,Extremely-high,2009,1,0,0,0,0,ISR,376,376,ISR
350,3,Israel,Extremely-high,2010,1,0,0,0,0,ISR,376,376,ISR
351,3,Israel,Extremely-high,2011,1,0,0,0,0,ISR,376,376,ISR
352,3,Israel,Extremely-high,2012,1,0,0,0,0,ISR,376,376,ISR
353,3,Israel,Extremely-high,2013,1,0,0,0,0,ISR,376,376,ISR
354,3,Israel,Extremely-high,2014,1,0,0,0,0,ISR,376,376,ISR
355,3,Israel,Extremely-high,2015,1,0,0,0,0,ISR,376,376,ISR
356,3,Israel,Extremely-high,2016,1,0,0,0,0,ISR,376,376,ISR
357,3,Israel,Extremely-high,2017,1,0,0,0,0,ISR,376,376,ISR
358,3,Israel,Extremely-high,2018,1,0,0,0,0,ISR,376,376,ISR
359,3,Israel,Extremely-high,2019,1,0,0,0,0,ISR,376,376,ISR
360,4,Iran (Islamic Republic of),Extremely-high,1900,1,0,0,0,0,IRN,364,364,IRN
361,4,Iran (Islamic Republic of),Extremely-high,1901,1,0,0,0,0,IRN,364,364,IRN
362,4,Iran (Islamic Republic of),Extremely-high,1902,1,0,0,0,0,IRN,364,364,IRN
363,4,Iran (Islamic Republic of),Extremely-high,1903,1,0,0,0,0,IRN,364,364,IRN
364,4,Iran (Islamic Republic of),Extremely-high,1904,1,0,0,0,0,IRN,364,364,IRN
365,4,Iran (Islamic Republic of),Extremely-high,1905,1,0,0,0,0,IRN,364,364,IRN
366,4,Iran (Islamic Republic of),Extremely-high,1906,1,0,0,0,0,IRN,364,364,IRN
367,4,Iran (Islamic Republic of),Extremely-high,1907,1,0,0,0,0,IRN,364,364,IRN
368,4,Iran (Islamic Republic of),Extremely-high,1908,1,0,0,0,0,IRN,364,364,IRN
369,4,Iran (Islamic Republic of),Extremely-high,1909,1,0,0,0,0,IRN,364,364,IRN
370,4,Iran (Islamic Republic of),Extremely-high,1910,1,0,0,0,0,IRN,364,364,IRN
371,4,Iran (Islamic Republic of),Extremely-high,1911,1,0,0,0,0,IRN,364,364,IRN
372,4,Iran (Islamic Republic of),Extremely-high,1912,1,0,0,0,0,IRN,364,364,IRN
373,4,Iran (Islamic Republic of),Extremely-high,1913,1,0,0,0,0,IRN,364,364,IRN
374,4,Iran (Islamic Republic of),Extremely-high,1914,1,0,0,0,0,IRN,364,364,IRN
375,4,Iran (Islamic Republic of),Extremely-high,1915,1,0,0,0,0,IRN,364,364,IRN
376,4,Iran (Islamic Republic of),Extremely-high,1916,1,0,0,0,0,IRN,364,364,IRN
377,4,Iran (Islamic Republic of),Extremely-high,1917,1,0,0,0,0,IRN,364,364,IRN
378,4,Iran (Islamic Republic of),Extremely-high,1918,1,0,0,0,0,IRN,364,364,IRN
379,4,Iran (Islamic Republic of),Extremely-high,1919,1,0,0,0,0,IRN,364,364,IRN
380,4,Iran (Islamic Republic of),Extremely-high,1920,1,0,0,0,0,IRN,364,364,IRN
381,4,Iran (Islamic Republic of),Extremely-high,1921,1,0,0,0,0,IRN,364,364,IRN
382,4,Iran (Islamic Republic of),Extremely-high,1922,1,0,0,0,0,IRN,364,364,IRN
383,4,Iran (Islamic Republic of),Extremely-high,1923,1,0,0,0,0,IRN,364,364,IRN
384,4,Iran (Islamic Republic of),Extremely-high,1924,1,0,0,0,0,IRN,364,364,IRN
385,4,Iran (Islamic Republic of),Extremely-high,1925,1,0,0,0,0,IRN,364,364,IRN
386,4,Iran (Islamic Republic of),Extremely-high,1926,1,0,0,0,0,IRN,364,364,IRN
387,4,Iran (Islamic Republic of),Extremely-high,1927,1,0,0,0,0,IRN,364,364,IRN
388,4,Iran (Islamic Republic of),Extremely-high,1928,1,0,0,0,0,IRN,364,364,IRN
389,4,Iran (Islamic Republic of),Extremely-high,1929,1,0,0,0,0,IRN,364,364,IRN
390,4,Iran (Islamic Republic of),Extremely-high,1930,1,0,0,0,0,IRN,364,364,IRN
391,4,Iran (Islamic Republic of),Extremely-high,1931,1,0,0,0,0,IRN,364,364,IRN
392,4,Iran (Islamic Republic of),Extremely-high,1932,1,0,0,0,0,IRN,364,364,IRN
393,4,Iran (Islamic Republic of),Extremely-high,1933,1,0,0,0,0,IRN,364,364,IRN
394,4,Iran (Islamic Republic of),Extremely-high,1934,1,0,0,0,0,IRN,364,364,IRN
395,4,Iran (Islamic Republic of),Extremely-high,1935,1,0,0,0,0,IRN,364,364,IRN
396,4,Iran (Islamic Republic of),Extremely-high,1936,1,0,0,0,0,IRN,364,364,IRN
397,4,Iran (Islamic Republic of),Extremely-high,1937,1,0,0,0,0,IRN,364,364,IRN
398,4,Iran (Islamic Republic of),Extremely-high,1938,1,0,0,0,0,IRN,364,364,IRN
399,4,Iran (Islamic Republic of),Extremely-high,1939,1,0,0,0,0,IRN,364,364,IRN
400,4,Iran (Islamic Republic of),Extremely-high,1940,1,0,0,0,0,IRN,364,364,IRN
401,4,Iran (Islamic Republic of),Extremely-high,1941,1,0,0,0,0,IRN,364,364,IRN
402,4,Iran (Islamic Republic of),Extremely-high,1942,1,0,0,0,0,IRN,364,364,IRN
403,4,Iran (Islamic Republic of),Extremely-high,1943,1,0,0,0,0,IRN,364,364,IRN
404,4,Iran (Islamic Republic of),Extremely-high,1944,1,0,0,0,0,IRN,364,364,IRN
405,4,Iran (Islamic Republic of),Extremely-high,1945,1,0,0,0,0,IRN,364,364,IRN
406,4,Iran (Islamic Republic of),Extremely-high,1946,1,0,0,0,0,IRN,364,364,IRN
407,4,Iran (Islamic Republic of),Extremely-high,1947,1,0,0,0,0,IRN,364,364,IRN
408,4,Iran (Islamic Republic of),Extremely-high,1948,1,0,0,0,0,IRN,364,364,IRN
409,4,Iran (Islamic Republic of),Extremely-high,1949,1,0,0,0,0,IRN,364,364,IRN
410,4,Iran (Islamic Republic of),Extremely-high,1950,1,0,0,0,0,IRN,364,364,IRN
411,4,Iran (Islamic Republic of),Extremely-high,1951,1,0,0,0,0,IRN,364,364,IRN
412,4,Iran (Islamic Republic of),Extremely-high,1952,1,0,0,0,0,IRN,364,364,IRN
413,4,Iran (Islamic Republic of),Extremely-high,1953,1,0,0,0,0,IRN,364,364,IRN
414,4,Iran (Islamic Republic of),Extremely-high,1954,1,0,0,0,0,IRN,364,364,IRN
415,4,Iran (Islamic Republic of),Extremely-high,1955,1,0,0,0,0,IRN,364,364,IRN
416,4,Iran (Islamic Republic of),Extremely-high,1956,1,0,0,0,0,IRN,364,364,IRN
417,4,Iran (Islamic Republic of),Extremely-high,1957,1,0,0,0,0,IRN,364,364,IRN
418,4,Iran (Islamic Republic of),Extremely-high,1958,1,0,0,0,0,IRN,364,364,IRN
419,4,Iran (Islamic Republic of),Extremely-high,1959,1,0,0,0,0,IRN,364,364,IRN
420,4,Iran (Islamic Republic of),Extremely-high,1960,1,0,0,0,0,IRN,364,364,IRN
421,4,Iran (Islamic Republic of),Extremely-high,1961,1,0,0,0,0,IRN,364,364,IRN
422,4,Iran (Islamic Republic of),Extremely-high,1962,1,0,0,0,0,IRN,364,364,IRN
423,4,Iran (Islamic Republic of),Extremely-high,1963,1,0,0,0,0,IRN,364,364,IRN
424,4,Iran (Islamic Republic of),Extremely-high,1964,1,0,0,0,0,IRN,364,364,IRN
425,4,Iran (Islamic Republic of),Extremely-high,1965,1,0,0,0,0,IRN,364,364,IRN
426,4,Iran (Islamic Republic of),Extremely-high,1966,1,0,0,0,0,IRN,364,364,IRN
427,4,Iran (Islamic Republic of),Extremely-high,1967,1,0,0,0,0,IRN,364,364,IRN
428,4,Iran (Islamic Republic of),Extremely-high,1968,1,0,0,0,0,IRN,364,364,IRN
429,4,Iran (Islamic Republic of),Extremely-high,1969,1,0,0,0,0,IRN,364,364,IRN
430,4,Iran (Islamic Republic of),Extremely-high,1970,1,0,0,0,0,IRN,364,364,IRN
431,4,Iran (Islamic Republic of),Extremely-high,1971,1,0,0,0,0,IRN,364,364,IRN
432,4,Iran (Islamic Republic of),Extremely-high,1972,1,0,0,0,0,IRN,364,364,IRN
433,4,Iran (Islamic Republic of),Extremely-high,1973,1,0,0,0,0,IRN,364,364,IRN
434,4,Iran (Islamic Republic of),Extremely-high,1974,1,0,0,0,0,IRN,364,364,IRN
435,4,Iran (Islamic Republic of),Extremely-high,1975,1,0,0,0,0,IRN,364,364,IRN
436,4,Iran (Islamic Republic of),Extremely-high,1976,1,0,0,0,0,IRN,364,364,IRN
437,4,Iran (Islamic Republic of),Extremely-high,1977,1,0,0,0,0,IRN,364,364,IRN
438,4,Iran (Islamic Republic of),Extremely-high,1978,1,0,0,0,0,IRN,364,364,IRN
439,4,Iran (Islamic Republic of),Extremely-high,1979,1,0,0,0,0,IRN,364,364,IRN
440,4,Iran (Islamic Republic of),Extremely-high,1980,1,0,0,0,0,IRN,364,364,IRN
441,4,Iran (Islamic Republic of),Extremely-high,1981,1,0,0,0,0,IRN,364,364,IRN
442,4,Iran (Islamic Republic of),Extremely-high,1982,1,0,0,0,0,IRN,364,364,IRN
443,4,Iran (Islamic Republic of),Extremely-high,1983,1,0,0,0,0,IRN,364,364,IRN
444,4,Iran (Islamic Republic of),Extremely-high,1984,1,0,0,0,0,IRN,364,364,IRN
445,4,Iran (Islamic Republic of),Extremely-high,1985,1,0,0,0,0,IRN,364,364,IRN
446,4,Iran (Islamic Republic of),Extremely-high,1986,1,0,0,0,0,IRN,364,364,IRN
447,4,Iran (Islamic Republic of),Extremely-high,1987,1,0,0,0,0,IRN,364,364,IRN
448,4,Iran (Islamic Republic of),Extremely-high,1988,1,0,0,0,0,IRN,364,364,IRN
449,4,Iran (Islamic Republic of),Extremely-high,1989,1,0,0,0,0,IRN,364,364,IRN
450,4,Iran (Islamic Republic of),Extremely-high,1990,1,0,0,0,0,IRN,364,364,IRN
451,4,Iran (Islamic Republic of),Extremely-high,1991,1,0,0,0,0,IRN,364,364,IRN
452,4,Iran (Islamic Republic of),Extremely-high,1992,1,0,0,0,0,IRN,364,364,IRN
453,4,Iran (Islamic Republic of),Extremely-high,1993,1,0,0,0,0,IRN,364,364,IRN
454,4,Iran (Islamic Republic of),Extremely-high,1994,1,0,0,0,0,IRN,364,364,IRN
455,4,Iran (Islamic Republic of),Extremely-high,1995,1,0,0,0,0,IRN,364,364,IRN
456,4,Iran (Islamic Republic of),Extremely-high,1996,1,0,0,0,0,IRN,364,364,IRN
457,4,Iran (Islamic Republic of),Extremely-high,1997,1,0,0,0,0,IRN,364,364,IRN
458,4,Iran (Islamic Republic of),Extremely-high,1998,1,0,0,0,0,IRN,364,364,IRN
459,4,Iran (Islamic Republic of),Extremely-high,1999,1,0,0,0,0,IRN,364,364,IRN
460,4,Iran (Islamic Republic of),Extremely-high,2000,1,0,0,0,0,IRN,364,364,IRN
461,4,Iran (Islamic Republic of),Extremely-high,2001,1,0,0,0,0,IRN,364,364,IRN
462,4,Iran (Islamic Republic of),Extremely-high,2002,1,0,0,0,0,IRN,364,364,IRN
463,4,Iran (Islamic Republic of),Extremely-high,2003,1,0,0,0,0,IRN,364,364,IRN
464,4,Iran (Islamic Republic of),Extremely-high,2004,1,0,0,0,0,IRN,364,364,IRN
465,4,Iran (Islamic Republic of),Extremely-high,2005,1,0,0,0,0,IRN,364,364,IRN
466,4,Iran (Islamic Republic of),Extremely-high,2006,1,0,0,0,0,IRN,364,364,IRN
467,4,Iran (Islamic Republic of),Extremely-high,2007,1,0,0,0,0,IRN,364,364,IRN
468,4,Iran (Islamic Republic of),Extremely-high,2008,1,0,0,0,0,IRN,364,364,IRN
469,4,Iran (Islamic Republic of),Extremely-high,2009,1,0,0,0,0,IRN,364,364,IRN
470,4,Iran (Islamic Republic of),Extremely-high,2010,1,0,0,0,0,IRN,364,364,IRN
471,4,Iran (Islamic Republic of),Extremely-high,2011,1,0,0,0,0,IRN,364,364,IRN
472,4,Iran (Islamic Republic of),Extremely-high,2012,1,0,0,0,0,IRN,364,364,IRN
473,4,Iran (Islamic Republic of),Extremely-high,2013,1,0,0,0,0,IRN,364,364,IRN
474,4,Iran (Islamic Republic of),Extremely-high,2014,1,0,0,0,0,IRN,364,364,IRN
475,4,Iran (Islamic Republic of),Extremely-high,2015,1,0,0,0,0,IRN,364,364,IRN
476,4,Iran (Islamic Republic of),Extremely-high,2016,1,0,0,0,0,IRN,364,364,IRN
477,4,Iran (Islamic Republic of),Extremely-high,2017,1,0,0,0,0,IRN,364,364,IRN
478,4,Iran (Islamic Republic of),Extremely-high,2018,1,0,0,0,0,IRN,364,364,IRN
479,4,Iran (Islamic Republic of),Extremely-high,2019,1,0,0,0,0,IRN,364,364,IRN
480,5,Jordan,Extremely-high,1900,1,0,0,0,0,JOR,400,400,JOR
481,5,Jordan,Extremely-high,1901,1,0,0,0,0,JOR,400,400,JOR
482,5,Jordan,Extremely-high,1902,1,0,0,0,0,JOR,400,400,JOR
483,5,Jordan,Extremely-high,1903,1,0,0,0,0,JOR,400,400,JOR
484,5,Jordan,Extremely-high,1904,1,0,0,0,0,JOR,400,400,JOR
485,5,Jordan,Extremely-high,1905,1,0,0,0,0,JOR,400,400,JOR
486,5,Jordan,Extremely-high,1906,1,0,0,0,0,JOR,400,400,JOR
487,5,Jordan,Extremely-high,1907,1,0,0,0,0,JOR,400,400,JOR
488,5,Jordan,Extremely-high,1908,1,0,0,0,0,JOR,400,400,JOR
489,5,Jordan,Extremely-high,1909,1,0,0,0,0,JOR,400,400,JOR
490,5,Jordan,Extremely-high,1910,1,0,0,0,0,JOR,400,400,JOR
491,5,Jordan,Extremely-high,1911,1,0,0,0,0,JOR,400,400,JOR
492,5,Jordan,Extremely-high,1912,1,0,0,0,0,JOR,400,400,JOR
493,5,Jordan,Extremely-high,1913,1,0,0,0,0,JOR,400,400,JOR
494,5,Jordan,Extremely-high,1914,1,0,0,0,0,JOR,400,400,JOR
495,5,Jordan,Extremely-high,1915,1,0,0,0,0,JOR,400,400,JOR
496,5,Jordan,Extremely-high,1916,1,0,0,0,0,JOR,400,400,JOR
497,5,Jordan,Extremely-high,1917,1,0,0,0,0,JOR,400,400,JOR
498,5,Jordan,Extremely-high,1918,1,0,0,0,0,JOR,400,400,JOR
499,5,Jordan,Extremely-high,1919,1,0,0,0,0,JOR,400,400,JOR
500,5,Jordan,Extremely-high,1920,1,0,0,0,0,JOR,400,400,JOR
501,5,Jordan,Extremely-high,1921,1,0,0,0,0,JOR,400,400,JOR
502,5,Jordan,Extremely-high,1922,1,0,0,0,0,JOR,400,400,JOR
503,5,Jordan,Extremely-high,1923,1,0,0,0,0,JOR,400,400,JOR
504,5,Jordan,Extremely-high,1924,1,0,0,0,0,JOR,400,400,JOR
505,5,Jordan,Extremely-high,1925,1,0,0,0,0,JOR,400,400,JOR
506,5,Jordan,Extremely-high,1926,1,0,0,0,0,JOR,400,400,JOR
507,5,Jordan,Extremely-high,1927,1,0,0,0,0,JOR,400,400,JOR
508,5,Jordan,Extremely-high,1928,1,0,0,0,0,JOR,400,400,JOR
509,5,Jordan,Extremely-high,1929,1,0,0,0,0,JOR,400,400,JOR
510,5,Jordan,Extremely-high,1930,1,0,0,0,0,JOR,400,400,JOR
511,5,Jordan,Extremely-high,1931,1,0,0,0,0,JOR,400,400,JOR
512,5,Jordan,Extremely-high,1932,1,0,0,0,0,JOR,400,400,JOR
513,5,Jordan,Extremely-high,1933,1,0,0,0,0,JOR,400,400,JOR
514,5,Jordan,Extremely-high,1934,1,0,0,0,0,JOR,400,400,JOR
515,5,Jordan,Extremely-high,1935,1,0,0,0,0,JOR,400,400,JOR
516,5,Jordan,Extremely-high,1936,1,0,0,0,0,JOR,400,400,JOR
517,5,Jordan,Extremely-high,1937,1,0,0,0,0,JOR,400,400,JOR
518,5,Jordan,Extremely-high,1938,1,0,0,0,0,JOR,400,400,JOR
519,5,Jordan,Extremely-high,1939,1,0,0,0,0,JOR,400,400,JOR
520,5,Jordan,Extremely-high,1940,1,0,0,0,0,JOR,400,400,JOR
521,5,Jordan,Extremely-high,1941,1,0,0,0,0,JOR,400,400,JOR
522,5,Jordan,Extremely-high,1942,1,0,0,0,0,JOR,400,400,JOR
523,5,Jordan,Extremely-high,1943,1,0,0,0,0,JOR,400,400,JOR
524,5,Jordan,Extremely-high,1944,1,0,0,0,0,JOR,400,400,JOR
525,5,Jordan,Extremely-high,1945,1,0,0,0,0,JOR,400,400,JOR
526,5,Jordan,Extremely-high,1946,1,0,0,0,0,JOR,400,400,JOR
527,5,Jordan,Extremely-high,1947,1,0,0,0,0,JOR,400,400,JOR
528,5,Jordan,Extremely-high,1948,1,0,0,0,0,JOR,400,400,JOR
529,5,Jordan,Extremely-high,1949,1,0,0,0,0,JOR,400,400,JOR
530,5,Jordan,Extremely-high,1950,1,0,0,0,0,JOR,400,400,JOR
531,5,Jordan,Extremely-high,1951,1,0,0,0,0,JOR,400,400,JOR
532,5,Jordan,Extremely-high,1952,1,0,0,0,0,JOR,400,400,JOR
533,5,Jordan,Extremely-high,1953,1,0,0,0,0,JOR,400,400,JOR
534,5,Jordan,Extremely-high,1954,1,0,0,0,0,JOR,400,400,JOR
535,5,Jordan,Extremely-high,1955,1,0,0,0,0,JOR,400,400,JOR
536,5,Jordan,Extremely-high,1956,1,0,0,0,0,JOR,400,400,JOR
537,5,Jordan,Extremely-high,1957,1,0,0,0,0,JOR,400,400,JOR
538,5,Jordan,Extremely-high,1958,1,0,0,0,0,JOR,400,400,JOR
539,5,Jordan,Extremely-high,1959,1,0,0,0,0,JOR,400,400,JOR
540,5,Jordan,Extremely-high,1960,1,0,0,0,0,JOR,400,400,JOR
541,5,Jordan,Extremely-high,1961,1,0,0,0,0,JOR,400,400,JOR
542,5,Jordan,Extremely-high,1962,1,0,0,0,0,JOR,400,400,JOR
543,5,Jordan,Extremely-high,1963,1,0,0,0,0,JOR,400,400,JOR
544,5,Jordan,Extremely-high,1964,1,0,0,0,0,JOR,400,400,JOR
545,5,Jordan,Extremely-high,1965,1,0,0,0,0,JOR,400,400,JOR
546,5,Jordan,Extremely-high,1966,1,0,0,0,0,JOR,400,400,JOR
547,5,Jordan,Extremely-high,1967,1,0,0,0,0,JOR,400,400,JOR
548,5,Jordan,Extremely-high,1968,1,0,0,0,0,JOR,400,400,JOR
549,5,Jordan,Extremely-high,1969,1,0,0,0,0,JOR,400,400,JOR
550,5,Jordan,Extremely-high,1970,1,0,0,0,0,JOR,400,400,JOR
551,5,Jordan,Extremely-high,1971,1,0,0,0,0,JOR,400,400,JOR
552,5,Jordan,Extremely-high,1972,1,0,0,0,0,JOR,400,400,JOR
553,5,Jordan,Extremely-high,1973,1,0,0,0,0,JOR,400,400,JOR
554,5,Jordan,Extremely-high,1974,1,0,0,0,0,JOR,400,400,JOR
555,5,Jordan,Extremely-high,1975,1,0,0,0,0,JOR,400,400,JOR
556,5,Jordan,Extremely-high,1976,1,0,0,0,0,JOR,400,400,JOR
557,5,Jordan,Extremely-high,1977,1,0,0,0,0,JOR,400,400,JOR
558,5,Jordan,Extremely-high,1978,1,0,0,0,0,JOR,400,400,JOR
559,5,Jordan,Extremely-high,1979,1,0,0,0,0,JOR,400,400,JOR
560,5,Jordan,Extremely-high,1980,1,0,0,0,0,JOR,400,400,JOR
561,5,Jordan,Extremely-high,1981,1,0,0,0,0,JOR,400,400,JOR
562,5,Jordan,Extremely-high,1982,1,0,0,0,0,JOR,400,400,JOR
563,5,Jordan,Extremely-high,1983,1,0,0,0,0,JOR,400,400,JOR
564,5,Jordan,Extremely-high,1984,1,0,0,0,0,JOR,400,400,JOR
565,5,Jordan,Extremely-high,1985,1,0,0,0,0,JOR,400,400,JOR
566,5,Jordan,Extremely-high,1986,1,0,0,0,0,JOR,400,400,JOR
567,5,Jordan,Extremely-high,1987,1,0,0,0,0,JOR,400,400,JOR
568,5,Jordan,Extremely-high,1988,1,0,0,0,0,JOR,400,400,JOR
569,5,Jordan,Extremely-high,1989,1,0,0,0,0,JOR,400,400,JOR
570,5,Jordan,Extremely-high,1990,1,0,0,0,0,JOR,400,400,JOR
571,5,Jordan,Extremely-high,1991,1,0,0,0,0,JOR,400,400,JOR
572,5,Jordan,Extremely-high,1992,1,0,0,0,0,JOR,400,400,JOR
573,5,Jordan,Extremely-high,1993,1,0,0,0,0,JOR,400,400,JOR
574,5,Jordan,Extremely-high,1994,1,0,0,0,0,JOR,400,400,JOR
575,5,Jordan,Extremely-high,1995,1,0,0,0,0,JOR,400,400,JOR
576,5,Jordan,Extremely-high,1996,1,0,0,0,0,JOR,400,400,JOR
577,5,Jordan,Extremely-high,1997,1,0,0,0,0,JOR,400,400,JOR
578,5,Jordan,Extremely-high,1998,1,0,0,0,0,JOR,400,400,JOR
579,5,Jordan,Extremely-high,1999,1,0,0,0,0,JOR,400,400,JOR
580,5,Jordan,Extremely-high,2000,1,0,0,0,0,JOR,400,400,JOR
581,5,Jordan,Extremely-high,2001,1,0,0,0,0,JOR,400,400,JOR
582,5,Jordan,Extremely-high,2002,1,0,0,0,0,JOR,400,400,JOR
583,5,Jordan,Extremely-high,2003,1,0,0,0,0,JOR,400,400,JOR
584,5,Jordan,Extremely-high,2004,1,0,0,0,0,JOR,400,400,JOR
585,5,Jordan,Extremely-high,2005,1,0,0,0,0,JOR,400,400,JOR
586,5,Jordan,Extremely-high,2006,1,0,0,0,0,JOR,400,400,JOR
587,5,Jordan,Extremely-high,2007,1,0,0,0,0,JOR,400,400,JOR
588,5,Jordan,Extremely-high,2008,1,0,0,0,0,JOR,400,400,JOR
589,5,Jordan,Extremely-high,2009,1,0,0,0,0,JOR,400,400,JOR
590,5,Jordan,Extremely-high,2010,1,0,0,0,0,JOR,400,400,JOR
591,5,Jordan,Extremely-high,2011,1,0,0,0,0,JOR,400,400,JOR
592,5,Jordan,Extremely-high,2012,1,0,0,0,0,JOR,400,400,JOR
593,5,Jordan,Extremely-high,2013,1,0,0,0,0,JOR,400,400,JOR
594,5,Jordan,Extremely-high,2014,1,0,0,0,0,JOR,400,400,JOR
595,5,Jordan,Extremely-high,2015,1,0,0,0,0,JOR,400,400,JOR
596,5,Jordan,Extremely-high,2016,1,0,0,0,0,JOR,400,400,JOR
597,5,Jordan,Extremely-high,2017,1,0,0,0,0,JOR,400,400,JOR
598,5,Jordan,Extremely-high,2018,1,0,0,0,0,JOR,400,400,JOR
599,5,Jordan,Extremely-high,2019,1,0,0,0,0,JOR,400,400,JOR
600,6,Libya,Extremely-high,1900,1,0,0,0,0,LBY,434,434,LBY
601,6,Libya,Extremely-high,1901,1,0,0,0,0,LBY,434,434,LBY
602,6,Libya,Extremely-high,1902,1,0,0,0,0,LBY,434,434,LBY
603,6,Libya,Extremely-high,1903,1,0,0,0,0,LBY,434,434,LBY
604,6,Libya,Extremely-high,1904,1,0,0,0,0,LBY,434,434,LBY
605,6,Libya,Extremely-high,1905,1,0,0,0,0,LBY,434,434,LBY
606,6,Libya,Extremely-high,1906,1,0,0,0,0,LBY,434,434,LBY
607,6,Libya,Extremely-high,1907,1,0,0,0,0,LBY,434,434,LBY
608,6,Libya,Extremely-high,1908,1,0,0,0,0,LBY,434,434,LBY
609,6,Libya,Extremely-high,1909,1,0,0,0,0,LBY,434,434,LBY
610,6,Libya,Extremely-high,1910,1,0,0,0,0,LBY,434,434,LBY
611,6,Libya,Extremely-high,1911,1,0,0,0,0,LBY,434,434,LBY
612,6,Libya,Extremely-high,1912,1,0,0,0,0,LBY,434,434,LBY
613,6,Libya,Extremely-high,1913,1,0,0,0,0,LBY,434,434,LBY
614,6,Libya,Extremely-high,1914,1,0,0,0,0,LBY,434,434,LBY
615,6,Libya,Extremely-high,1915,1,0,0,0,0,LBY,434,434,LBY
616,6,Libya,Extremely-high,1916,1,0,0,0,0,LBY,434,434,LBY
617,6,Libya,Extremely-high,1917,1,0,0,0,0,LBY,434,434,LBY
618,6,Libya,Extremely-high,1918,1,0,0,0,0,LBY,434,434,LBY
619,6,Libya,Extremely-high,1919,1,0,0,0,0,LBY,434,434,LBY
620,6,Libya,Extremely-high,1920,1,0,0,0,0,LBY,434,434,LBY
621,6,Libya,Extremely-high,1921,1,0,0,0,0,LBY,434,434,LBY
622,6,Libya,Extremely-high,1922,1,0,0,0,0,LBY,434,434,LBY
623,6,Libya,Extremely-high,1923,1,0,0,0,0,LBY,434,434,LBY
624,6,Libya,Extremely-high,1924,1,0,0,0,0,LBY,434,434,LBY
625,6,Libya,Extremely-high,1925,1,0,0,0,0,LBY,434,434,LBY
626,6,Libya,Extremely-high,1926,1,0,0,0,0,LBY,434,434,LBY
627,6,Libya,Extremely-high,1927,1,0,0,0,0,LBY,434,434,LBY
628,6,Libya,Extremely-high,1928,1,0,0,0,0,LBY,434,434,LBY
629,6,Libya,Extremely-high,1929,1,0,0,0,0,LBY,434,434,LBY
630,6,Libya,Extremely-high,1930,1,0,0,0,0,LBY,434,434,LBY
631,6,Libya,Extremely-high,1931,1,0,0,0,0,LBY,434,434,LBY
632,6,Libya,Extremely-high,1932,1,0,0,0,0,LBY,434,434,LBY
633,6,Libya,Extremely-high,1933,1,0,0,0,0,LBY,434,434,LBY
634,6,Libya,Extremely-high,1934,1,0,0,0,0,LBY,434,434,LBY
635,6,Libya,Extremely-high,1935,1,0,0,0,0,LBY,434,434,LBY
636,6,Libya,Extremely-high,1936,1,0,0,0,0,LBY,434,434,LBY
637,6,Libya,Extremely-high,1937,1,0,0,0,0,LBY,434,434,LBY
638,6,Libya,Extremely-high,1938,1,0,0,0,0,LBY,434,434,LBY
639,6,Libya,Extremely-high,1939,1,0,0,0,0,LBY,434,434,LBY
640,6,Libya,Extremely-high,1940,1,0,0,0,0,LBY,434,434,LBY
641,6,Libya,Extremely-high,1941,1,0,0,0,0,LBY,434,434,LBY
642,6,Libya,Extremely-high,1942,1,0,0,0,0,LBY,434,434,LBY
643,6,Libya,Extremely-high,1943,1,0,0,0,0,LBY,434,434,LBY
644,6,Libya,Extremely-high,1944,1,0,0,0,0,LBY,434,434,LBY
645,6,Libya,Extremely-high,1945,1,0,0,0,0,LBY,434,434,LBY
646,6,Libya,Extremely-high,1946,1,0,0,0,0,LBY,434,434,LBY
647,6,Libya,Extremely-high,1947,1,0,0,0,0,LBY,434,434,LBY
648,6,Libya,Extremely-high,1948,1,0,0,0,0,LBY,434,434,LBY
649,6,Libya,Extremely-high,1949,1,0,0,0,0,LBY,434,434,LBY
650,6,Libya,Extremely-high,1950,1,0,0,0,0,LBY,434,434,LBY
651,6,Libya,Extremely-high,1951,1,0,0,0,0,LBY,434,434,LBY
652,6,Libya,Extremely-high,1952,1,0,0,0,0,LBY,434,434,LBY
653,6,Libya,Extremely-high,1953,1,0,0,0,0,LBY,434,434,LBY
654,6,Libya,Extremely-high,1954,1,0,0,0,0,LBY,434,434,LBY
